Time_s   F0_Hz
21.357312   225.142162
21.367312   224.099905
21.377312   --undefined--
21.387312   --undefined--
21.397312   --undefined--
21.407312   --undefined--
21.417312   --undefined--
21.427312   --undefined--
21.437312   --undefined--
21.447312   --undefined--
21.457312   --undefined--
21.467312   --undefined--
21.477312   --undefined--
21.487312   --undefined--
21.497312   --undefined--
21.507312   --undefined--
21.517312   --undefined--
21.527312   --undefined--
21.537312   --undefined--
21.547312   --undefined--
21.557312   --undefined--
21.567312   --undefined--
21.577312   --undefined--
21.587312   --undefined--
21.597312   --undefined--
21.607312   458.825877
21.617312   446.472823
21.627312   442.292105
21.637312   441.192918
21.647312   439.317716
21.657312   439.647427
21.667312   441.133872
21.677312   439.897132
21.687312   438.867313
21.697312   439.840091
21.707312   439.716417
21.717312   439.351519
21.727312   439.185526
21.737312   439.166292
21.747312   439.122056
21.757312   438.453847
21.767312   440.246534
21.777312   439.019337
21.787312   439.073086
21.797312   440.571364
21.807312   440.248115
21.817312   439.314923
21.827312   439.342870
21.837312   439.147318
21.847312   440.084558
21.857312   441.191447
21.867312   441.121315
21.877312   439.554969
21.887312   441.428229
21.897312   440.752308
21.907312   498.754593
21.917312   --undefined--
21.927312   --undefined--
21.937312   267.479643
21.947312   266.652856
21.957312   266.260273
21.967312   265.120160
21.977312   264.075825
21.987312   262.085761
21.997312   262.466793
22.007312   263.449764
22.017312   263.380791
22.027312   262.626222
22.037312   262.025281
22.047312   261.567219
22.057312   260.804795
22.067312   260.029859
22.077312   259.701006
22.087312   258.721428
22.097312   260.652859
22.107312   262.637097
22.117312   260.910735
22.127312   --undefined--
22.137312   --undefined--
22.147312   --undefined--
22.157312   --undefined--
22.167312   --undefined--
22.177312   --undefined--
22.187312   --undefined--
22.197312   --undefined--
22.207312   --undefined--
22.217312   --undefined--
22.227312   --undefined--
22.237312   --undefined--
22.247312   --undefined--
22.257312   --undefined--
22.267312   275.532722
22.277312   267.260003
22.287312   266.445423
22.297312   266.916825
22.307312   264.688124
22.317312   263.186824
22.327312   261.691382
22.337312   262.020972
22.347312   262.512165
22.357312   262.476203
22.367312   262.236662
22.377312   261.475900
22.387312   261.808155
22.397312   261.620914
22.407312   261.082324
22.417312   260.999937
22.427312   260.767788
22.437312   260.156024
22.447312   259.469907
22.457312   259.329916
22.467312   260.198618
22.477312   --undefined--
22.487312   --undefined--
22.497312   --undefined--
22.507312   --undefined--
22.517312   --undefined--
22.527312   --undefined--
22.537312   --undefined--
22.547312   --undefined--
22.557312   --undefined--
22.567312   249.286252
22.577312   242.284939
22.587312   238.587687
22.597312   239.361940
22.607312   239.418911
22.617312   238.629878
22.627312   238.739275
22.637312   238.989133
22.647312   239.451479
22.657312   239.549478
22.667312   239.663622
22.677312   239.160593
22.687312   239.177478
22.697312   239.457069
22.707312   239.748376
22.717312   239.910793
22.727312   240.219172
22.737312   240.010565
22.747312   240.365146
22.757312   240.477975
22.767312   240.562723
22.777312   240.406357
22.787312   240.108942
22.797312   240.877020
22.807312   241.421711
22.817312   241.574384
22.827312   240.086021
22.837312   240.805273
22.847312   241.532703
22.857312   241.431407
22.867312   241.027102
22.877312   241.869967
22.887312   241.405437
22.897312   238.212334
22.907312   241.263169
22.917312   241.503243
22.927312   240.323779
22.937312   239.557456
22.947312   240.217017
22.957312   243.234628
22.967312   243.740584
22.977312   241.665969
22.987312   239.037270
22.997312   239.384562
23.007312   --undefined--
23.017312   --undefined--
23.027312   --undefined--
23.037312   --undefined--
23.047312   --undefined--
23.057312   --undefined--
23.067312   --undefined--
23.077312   --undefined--
23.087312   --undefined--
23.097312   --undefined--
23.107312   --undefined--
23.117312   --undefined--
23.127312   --undefined--
23.137312   --undefined--
23.147312   --undefined--
23.157312   --undefined--
23.167312   --undefined--
23.177312   --undefined--
23.187312   --undefined--
23.197312   --undefined--
23.207312   --undefined--
23.217312   --undefined--
23.227312   --undefined--
23.237312   --undefined--
23.247312   --undefined--
23.257312   --undefined--
23.267312   --undefined--
23.277312   --undefined--
23.287312   --undefined--
23.297312   --undefined--
23.307312   --undefined--
23.317312   --undefined--
23.327312   --undefined--
23.337312   --undefined--
23.347312   --undefined--
23.357312   --undefined--
23.367312   --undefined--
23.377312   --undefined--
23.387312   140.534611
23.397312   133.646852
23.407312   127.337780
23.417312   127.630318
23.427312   118.980134
23.437312   118.587512
23.447312   116.577966
23.457312   123.052907
23.467312   124.782797
23.477312   --undefined--
23.487312   --undefined--
23.497312   --undefined--
